dstSUM[0], 0x8BCE,
dstSUM[1], 0x00EB,
dstSUM[2], 0x683D,
dstSUM[3], 0x7FFF,
dstSUM[4], 0x71DD,
dstSUM[5], 0x428B,
dstSUM[6], 0xFEE7,
dstSUM[7], 0xB714,
dstSUM[8], 0x8259,
dstSUM[9], 0x8000,
dstSUM[10], 0x95E2,
dstSUM[11], 0xC140,
dstSUM[12], 0xFAD0,
dstSUM[13], 0x3820,
dstSUM[14], 0x6D9F,
dstSUM[15], 0x7FFF,
dstSUM[16], 0x7BEF,
dstSUM[17], 0x6153,
dstSUM[18], 0x34C4,
dstSUM[19], 0xFE9E,
dstSUM[20], 0xC93C,
dstSUM[21], 0x9EA1,
dstSUM[22], 0x8643,
dstSUM[23], 0x8398,
dstSUM[24], 0x9597,
dstSUM[25], 0xB766,
dstSUM[26], 0xE1D4,
dstSUM[27], 0x0D1A,
dstSUM[28], 0x3293,
dstSUM[29], 0x4DBE,
dstSUM[30], 0x5C80,
dstSUM[31], 0x5EC4,
dstSUM[32], 0x55C7,
dstSUM[33], 0x4362,
dstSUM[34], 0x29AA,
dstSUM[35], 0x0AF3,
dstSUM[36], 0xEA0C,
dstSUM[37], 0xCA8A,
dstSUM[38], 0xB0B0,
dstSUM[39], 0xA0E9,
dstSUM[40], 0x9ECE,
dstSUM[41], 0xAC16,
dstSUM[42], 0xC7B0,
dstSUM[43], 0xED89,
dstSUM[44], 0x171B,
dstSUM[45], 0x3CBE,
dstSUM[46], 0x5762,
dstSUM[47], 0x6238,
dstSUM[48], 0x5BD7,
dstSUM[49], 0x466F,
dstSUM[50], 0x270B,
dstSUM[51], 0x0432,
dstSUM[52], 0xE446,
dstSUM[53], 0xCC0C,
dstSUM[54], 0xBDF9,
dstSUM[55], 0xBA32,
dstSUM[56], 0xBF2C,
dstSUM[57], 0xCA9F,
dstSUM[58], 0xDA67,
dstSUM[59], 0xECED,
dstSUM[60], 0x0117,
dstSUM[61], 0x15CD,
dstSUM[62], 0x2977,
dstSUM[63], 0x39B8,
dstSUM[64], 0x43A0,
dstSUM[65], 0x445A,
dstSUM[66], 0x3A37,
dstSUM[67], 0x2589,
dstSUM[68], 0x0918,
dstSUM[69], 0xE9D1,
dstSUM[70], 0xCDBE,
dstSUM[71], 0xBA9A,
dstSUM[72], 0xB445,
dstSUM[73], 0xBBC3,
dstSUM[74], 0xCF01,
dstSUM[75], 0xE973,
dstSUM[76], 0x055A,
dstSUM[77], 0x1D50,
dstSUM[78], 0x2D95,
dstSUM[79], 0x34B4,
dstSUM[80], 0x3369,
dstSUM[81], 0x2BF0,
dstSUM[82], 0x20EB,
dstSUM[83], 0x147D,
dstSUM[84], 0x07D2,
dstSUM[85], 0xFB30,
dstSUM[86], 0xEE88,
dstSUM[87], 0xE22E,
dstSUM[88], 0xD75C,
dstSUM[89], 0xD027,
dstSUM[90], 0xCEFE,
dstSUM[91], 0xD5BC,
dstSUM[92], 0xE4B7,
dstSUM[93], 0xFA2D,
dstSUM[94], 0x125C,
dstSUM[95], 0x284E,
dstSUM[96], 0x3723,
dstSUM[97], 0x3B6E,
dstSUM[98], 0x3440,
dstSUM[99], 0x236E,
dstSUM[100], 0x0D0A,
dstSUM[101], 0xF633,
dstSUM[102], 0xE3A6,
dstSUM[103], 0xD881,
dstSUM[104], 0xD5AA,
dstSUM[105], 0xD9DF,
dstSUM[106], 0xE289,
dstSUM[107], 0xECD1,
dstSUM[108], 0xF697,
dstSUM[109], 0xFEF9,
dstSUM[110], 0x0641,
dstSUM[111], 0x0D3F,
dstSUM[112], 0x1486,
dstSUM[113], 0x1BB7,
dstSUM[114], 0x2157,
dstSUM[115], 0x233D,
dstSUM[116], 0x1F64,
dstSUM[117], 0x14EA,
dstSUM[118], 0x04C5,
dstSUM[119], 0xF1CA,
dstSUM[120], 0xE01A,
dstSUM[121], 0xD3FF,
dstSUM[122], 0xD0A2,
dstSUM[123], 0xD701,
dstSUM[124], 0xE595,
dstSUM[125], 0xF8BD,
dstSUM[126], 0x0BDA,
dstSUM[127], 0x1AA3,
dstSUM[128], 0x225A,
dstSUM[129], 0x2275,
dstSUM[130], 0x1C78,
dstSUM[131], 0x132D,
dstSUM[132], 0x0996,
dstSUM[133], 0x01D1,
dstSUM[134], 0xFC96,
dstSUM[135], 0xF93C,
dstSUM[136], 0xF661,
dstSUM[137], 0xF2CD,
dstSUM[138], 0xEE38,
dstSUM[139], 0xE99D,
dstSUM[140], 0xE6F3,
dstSUM[141], 0xE85F,
dstSUM[142], 0xEF37,
dstSUM[143], 0xFB36,
dstSUM[144], 0x0A43,
dstSUM[145], 0x18E5,
dstSUM[146], 0x233B,
dstSUM[147], 0x2647,
dstSUM[148], 0x20EA,
dstSUM[149], 0x1459,
dstSUM[150], 0x03C8,
dstSUM[151], 0xF376,
dstSUM[152], 0xE756,
dstSUM[153], 0xE1E7,
dstSUM[154], 0xE38D,
dstSUM[155], 0xEAA1,
dstSUM[156], 0xF436,
dstSUM[157], 0xFD39,
dstSUM[158], 0x037F,
dstSUM[159], 0x0669,
dstSUM[160], 0x06D9,
dstSUM[161], 0x0699,
dstSUM[162], 0x0768,
dstSUM[163], 0x0A0E,
dstSUM[164], 0x0DFA,
dstSUM[165], 0x1162,
dstSUM[166], 0x1201,
dstSUM[167], 0x0E22,
dstSUM[168], 0x0577,
dstSUM[169], 0xF976,
dstSUM[170], 0xED12,
dstSUM[171], 0xE3D7,
dstSUM[172], 0xE0B1,
dstSUM[173], 0xE4ED,
dstSUM[174], 0xEFA7,
dstSUM[175], 0xFE0F,
dstSUM[176], 0x0C44,
dstSUM[177], 0x168D,
dstSUM[178], 0x1A8B,
dstSUM[179], 0x17E8,
dstSUM[180], 0x104A,
dstSUM[181], 0x06A6,
dstSUM[182], 0xFE20,
dstSUM[183], 0xF8EA,
dstSUM[184], 0xF7A4,
dstSUM[185], 0xF947,
dstSUM[186], 0xFBC5,
dstSUM[187], 0xFD03,
dstSUM[188], 0xFBCD,
dstSUM[189], 0xF861,
dstSUM[190], 0xF45E,
